# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.073	0.000
60.020	0.001	0.000	0.145	0.000
60.030	0.003	0.000	0.217	0.000
60.040	0.006	0.000	0.287	0.000
60.050	0.009	0.000	0.358	0.000
60.060	0.013	0.000	0.427	0.000
60.070	0.018	0.000	0.494	0.001
60.080	0.023	0.000	0.561	0.001
60.090	0.029	0.000	0.626	0.001
60.100	0.035	0.000	0.689	0.002
60.110	0.043	0.000	0.750	0.002
60.120	0.050	0.000	0.810	0.003
60.130	0.059	0.000	0.867	0.004
60.140	0.068	0.000	0.922	0.005
60.150	0.077	0.000	0.976	0.006
60.160	0.087	0.000	1.027	0.007
60.170	0.098	0.000	1.076	0.009
60.180	0.109	0.000	1.123	0.010
60.190	0.120	0.001	1.168	0.012
60.200	0.132	0.001	1.211	0.014
60.210	0.144	0.001	1.251	0.016
60.220	0.157	0.001	1.289	0.018
60.230	0.170	0.001	1.324	0.020
60.240	0.184	0.001	1.357	0.023
60.250	0.197	0.002	1.387	0.025
60.260	0.211	0.002	1.415	0.028
60.270	0.226	0.002	1.441	0.032
60.280	0.240	0.003	1.464	0.035
60.290	0.255	0.003	1.484	0.038
60.300	0.270	0.003	1.503	0.042
60.310	0.285	0.004	1.519	0.046
60.320	0.300	0.004	1.533	0.050
60.330	0.316	0.005	1.546	0.054
60.340	0.331	0.005	1.557	0.059
60.350	0.347	0.006	1.566	0.064
60.360	0.362	0.007	1.573	0.069
60.370	0.378	0.007	1.579	0.074
60.380	0.394	0.008	1.583	0.079
60.390	0.410	0.009	1.586	0.085
60.400	0.426	0.010	1.586	0.090
60.410	0.442	0.011	1.585	0.096
60.420	0.457	0.012	1.581	0.102
60.430	0.473	0.013	1.576	0.109
60.440	0.489	0.014	1.568	0.115
60.450	0.504	0.015	1.558	0.122
60.460	0.520	0.016	1.545	0.128
60.470	0.535	0.018	1.529	0.135
60.480	0.551	0.019	1.511	0.143
60.490	0.566	0.020	1.490	0.150
60.500	0.580	0.022	1.467	0.157
60.510	0.595	0.024	1.442	0.165
60.520	0.609	0.025	1.415	0.173
60.530	0.623	0.027	1.385	0.180
60.540	0.637	0.029	1.354	0.188
60.550	0.650	0.031	1.322	0.197
60.560	0.663	0.033	1.287	0.205
60.570	0.676	0.035	1.252	0.213
60.580	0.688	0.037	1.215	0.221
60.590	0.700	0.039	1.176	0.230
60.600	0.712	0.042	1.137	0.238
60.610	0.723	0.044	1.096	0.247
60.620	0.734	0.047	1.055	0.256
60.630	0.744	0.049	1.013	0.264
60.640	0.754	0.052	0.971	0.273
60.650	0.764	0.055	0.928	0.282
60.660	0.773	0.058	0.884	0.291
60.670	0.781	0.061	0.841	0.299
60.680	0.789	0.064	0.797	0.308
60.690	0.797	0.067	0.753	0.317
60.700	0.804	0.070	0.710	0.326
60.710	0.811	0.073	0.667	0.334
60.720	0.818	0.077	0.625	0.343
60.730	0.824	0.080	0.583	0.352
60.740	0.830	0.084	0.542	0.360
60.750	0.835	0.087	0.500	0.368
60.760	0.840	0.091	0.459	0.377
60.770	0.844	0.095	0.419	0.385
60.780	0.848	0.099	0.378	0.393
60.790	0.852	0.103	0.338	0.401
60.800	0.855	0.107	0.298	0.409
60.810	0.857	0.111	0.259	0.417
60.820	0.860	0.115	0.219	0.425
60.830	0.862	0.119	0.180	0.432
60.840	0.863	0.124	0.142	0.439
60.850	0.865	0.128	0.104	0.446
60.860	0.865	0.133	0.066	0.453
60.870	0.866	0.137	0.029	0.460
60.880	0.866	0.142	-0.007	0.467
60.890	0.866	0.147	-0.042	0.473
60.900	0.865	0.151	-0.077	0.479
60.910	0.864	0.156	-0.110	0.485
60.920	0.863	0.161	-0.143	0.491
60.930	0.861	0.166	-0.174	0.497
60.940	0.859	0.171	-0.203	0.502
60.950	0.857	0.176	-0.231	0.507
60.960	0.855	0.181	-0.257	0.512
60.970	0.852	0.186	-0.282	0.516
60.980	0.849	0.191	-0.306	0.521
60.990	0.846	0.197	-0.328	0.525
61.000	0.843	0.202	-0.349	0.528
61.010	0.839	0.207	-0.368	0.532
61.020	0.835	0.213	-0.386	0.535
61.030	0.831	0.218	-0.402	0.538
61.040	0.827	0.223	-0.417	0.541
61.050	0.823	0.229	-0.430	0.543
61.060	0.819	0.234	-0.442	0.545
61.070	0.814	0.240	-0.452	0.547
61.080	0.810	0.245	-0.460	0.548
61.090	0.805	0.251	-0.467	0.549
61.100	0.800	0.256	-0.473	0.550
61.110	0.796	0.262	-0.476	0.551
61.120	0.791	0.267	-0.478	0.551
61.130	0.786	0.273	-0.479	0.551
61.140	0.781	0.278	-0.478	0.550
61.150	0.776	0.284	-0.475	0.550
61.160	0.772	0.289	-0.470	0.549
61.170	0.767	0.295	-0.464	0.547
61.180	0.762	0.300	-0.456	0.546
61.190	0.758	0.305	-0.447	0.544
61.200	0.754	0.311	-0.436	0.542
61.210	0.749	0.316	-0.423	0.539
61.220	0.745	0.322	-0.409	0.536
61.230	0.741	0.327	-0.394	0.533
61.240	0.737	0.332	-0.377	0.530
61.250	0.733	0.338	-0.360	0.527
61.260	0.730	0.343	-0.341	0.523
61.270	0.727	0.348	-0.321	0.519
61.280	0.723	0.353	-0.300	0.514
61.290	0.720	0.358	-0.278	0.509
61.300	0.718	0.363	-0.255	0.505
61.310	0.715	0.368	-0.231	0.499
61.320	0.713	0.373	-0.206	0.494
61.330	0.711	0.378	-0.180	0.488
61.340	0.710	0.383	-0.152	0.483
61.350	0.708	0.388	-0.124	0.476
61.360	0.707	0.393	-0.096	0.470
61.370	0.706	0.397	-0.066	0.464
61.380	0.706	0.402	-0.036	0.457
61.390	0.706	0.407	-0.005	0.450
61.400	0.706	0.411	0.026	0.443
61.410	0.706	0.415	0.057	0.435
61.420	0.707	0.420	0.089	0.428
61.430	0.708	0.424	0.121	0.420
61.440	0.710	0.428	0.152	0.413
61.450	0.711	0.432	0.184	0.405
61.460	0.713	0.436	0.215	0.396
61.470	0.715	0.440	0.245	0.388
61.480	0.718	0.444	0.275	0.380
61.490	0.721	0.448	0.303	0.371
61.500	0.724	0.451	0.331	0.363
61.510	0.728	0.455	0.358	0.354
61.520	0.731	0.458	0.384	0.345
61.530	0.735	0.462	0.410	0.336
61.540	0.739	0.465	0.435	0.327
61.550	0.744	0.468	0.461	0.318
61.560	0.749	0.472	0.486	0.309
61.570	0.754	0.475	0.511	0.300
61.580	0.759	0.478	0.535	0.291
61.590	0.764	0.480	0.559	0.282
61.600	0.770	0.483	0.582	0.272
61.610	0.776	0.486	0.604	0.263
61.620	0.782	0.488	0.625	0.254
61.630	0.788	0.491	0.645	0.244
61.640	0.795	0.493	0.664	0.235
61.650	0.802	0.496	0.682	0.226
61.660	0.808	0.498	0.699	0.216
