# time_s wind_ms x1_blade_m x2_tower_m
3.599999999999999867e-01 1.790299999999999869e+01 3.430672228996350381e-01 6.093283686129742117e-03
3.699999999999999956e-01 1.796499999999999986e+01 3.586131113549512195e-01 6.756315403658462275e-03
3.800000000000000044e-01 1.802499999999999858e+01 3.742447196781545360e-01 7.468978574849901436e-03
3.900000000000000133e-01 1.807900000000000063e+01 3.899455114554462587e-01 8.233280905660623691e-03
4.000000000000000222e-01 1.812699999999999889e+01 4.057002277629967457e-01 9.051156360848904014e-03
4.099999999999999756e-01 1.816799999999999926e+01 4.214956994062730722e-01 9.924194534843625015e-03
4.199999999999999845e-01 1.819999999999999929e+01 4.373118077024261696e-01 1.085440806194637800e-02
4.299999999999999933e-01 1.822299999999999898e+01 4.531276250796728577e-01 1.184382781679511193e-02
4.400000000000000022e-01 1.823900000000000077e+01 4.689223583681644825e-01 1.289442436100444143e-02
4.500000000000000111e-01 1.824599999999999866e+01 4.846753487999867493e-01 1.400810794316562947e-02
4.600000000000000200e-01 1.824500000000000099e+01 5.003660720091598346e-01 1.518672849884660295e-02
4.699999999999999734e-01 1.823600000000000065e+01 5.159741380316383852e-01 1.643207565059193187e-02
4.799999999999999822e-01 1.821900000000000119e+01 5.314792913053114631e-01 1.774587870792286234e-02
4.899999999999999911e-01 1.819399999999999906e+01 5.468614106700024902e-01 1.912980666733727492e-02
5.000000000000000000e-01 1.816000000000000014e+01 5.621005093674693587e-01 2.058546821230971408e-02
5.100000000000000089e-01 1.811700000000000088e+01 5.771767350414044317e-01 2.211441171329138478e-02
5.200000000000000178e-01 1.806599999999999895e+01 5.920703697374345431e-01 2.371812522771014203e-02
5.300000000000000266e-01 1.800700000000000145e+01 6.067618299031205531e-01 2.539803649997048399e-02
5.400000000000000355e-01 1.794200000000000017e+01 6.212316663879585699e-01 2.715551296145358659e-02
5.500000000000000444e-01 1.787300000000000111e+01 6.354605644433782841e-01 2.899186173051727239e-02
5.600000000000000533e-01 1.780300000000000082e+01 6.494293437227443011e-01 3.090832961249601052e-02
5.699999999999999512e-01 1.773400000000000176e+01 6.631189582813552530e-01 3.290610309970092018e-02
5.799999999999999600e-01 1.767099999999999937e+01 6.765104965764450196e-01 3.498630837141983307e-02
5.899999999999999689e-01 1.761599999999999966e+01 6.895851814671810631e-01 3.715001129391715118e-02
5.999999999999999778e-01 1.757199999999999918e+01 7.023243702146655387e-01 3.939821742043400632e-02
6.099999999999999867e-01 1.754299999999999926e+01 7.147182938159294396e-01 4.173113692462032676e-02
6.199999999999999956e-01 1.752899999999999991e+01 7.267636365020389011e-01 4.414884039341650246e-02
6.300000000000000044e-01 1.753000000000000114e+01 7.384480518884015687e-01 4.665239010066439540e-02
6.400000000000000133e-01 1.754700000000000060e+01 7.497600483847297603e-01 4.924272633780402142e-02
6.500000000000000222e-01 1.757600000000000051e+01 7.606890487795381350e-01 5.192066163192070316e-02
6.600000000000000311e-01 1.761499999999999844e+01 7.712253902401436934e-01 5.468688074574505620e-02
6.700000000000000400e-01 1.766100000000000136e+01 7.813603243126661102e-01 5.754194067765298209e-02
6.800000000000000488e-01 1.770799999999999841e+01 7.910860169220271798e-01 6.048627066166567534e-02
6.899999999999999467e-01 1.775300000000000011e+01 8.003955483719511488e-01 6.352017216744959560e-02
6.999999999999999556e-01 1.779299999999999926e+01 8.092829133449651602e-01 6.664381890031662037e-02
7.099999999999999645e-01 1.782400000000000162e+01 8.177430209023982544e-01 6.985725680122377435e-02
7.199999999999999734e-01 1.784400000000000119e+01 8.257716944843820350e-01 7.316040404677345843e-02
7.299999999999999822e-01 1.785399999999999920e+01 8.333656719098505583e-01 7.655305104921331094e-02
7.399999999999999911e-01 1.785300000000000153e+01 8.405226053765404437e-01 8.003486045643634639e-02
7.500000000000000000e-01 1.784299999999999997e+01 8.472410614609905410e-01 8.360536715198077506e-02
7.600000000000000089e-01 1.782600000000000051e+01 8.535205211185421525e-01 8.726397825503022510e-02
7.700000000000000178e-01 1.780600000000000094e+01 8.593613796833390328e-01 9.100997312041347875e-02
7.800000000000000266e-01 1.778600000000000136e+01 8.647649468683274998e-01 9.484250333860469451e-02
7.900000000000000355e-01 1.776699999999999946e+01 8.697334467652562129e-01 9.876059273572335151e-02
8.000000000000000444e-01 1.775300000000000011e+01 8.742700178446759507e-01 1.027631373735341247e-01
8.100000000000000533e-01 1.774500000000000099e+01 8.783787129559403883e-01 1.068489055494470930e-01
8.199999999999999512e-01 1.774200000000000088e+01 8.820644993272054313e-01 1.110165377965175032e-01
8.299999999999999600e-01 1.774399999999999977e+01 8.853332585654294373e-01 1.152645468834460896e-01
8.399999999999999689e-01 1.774899999999999878e+01 8.881917866563731057e-01 1.195913178145786987e-01
8.499999999999999778e-01 1.775600000000000023e+01 8.906477939645995878e-01 1.239951078299065534e-01
8.599999999999999867e-01 1.776099999999999923e+01 8.927099052334745988e-01 1.284740464050661279e-01
8.699999999999999956e-01 1.776200000000000045e+01 8.943876234615029119e-01 1.330261389257653415e-01
8.800000000000000044e-01 1.775600000000000023e+01 8.956808805009324193e-01 1.376503142561746884e-01
8.900000000000000133e-01 1.774399999999999977e+01 8.965892964043093993e-01 1.423454519539318064e-01
9.000000000000000222e-01 1.772299999999999898e+01 8.971198378084348501e-01 1.471096577348244283e-01
9.100000000000000311e-01 1.769500000000000028e+01 8.972799983781410971e-01 1.519409705313093939e-01
9.200000000000000400e-01 1.766100000000000136e+01 8.970777988062924591e-01 1.568373624925123722e-01
9.300000000000000488e-01 1.762300000000000111e+01 8.965217868137851376e-01 1.617967389842281389e-01
9.399999999999999467e-01 1.758399999999999963e+01 8.956210371495469946e-01 1.668169385889202994e-01
9.499999999999999556e-01 1.754799999999999827e+01 8.943851515905376637e-01 1.718957331057216487e-01
9.599999999999999645e-01 1.751599999999999824e+01 8.928242589417487718e-01 1.770308275504337281e-01
9.699999999999999734e-01 1.749200000000000088e+01 8.909490150362034955e-01 1.822198601555271857e-01
9.799999999999999822e-01 1.747599999999999909e+01 8.887706027349570048e-01 1.874604023701415823e-01
9.899999999999999911e-01 1.746900000000000119e+01 8.863007319270961304e-01 1.927499588600854741e-01
1.000000000000000000e+00 1.747100000000000009e+01 8.835516395297395853e-01 1.980859675078364135e-01
1.010000000000000009e+00 1.748100000000000165e+01 8.805360894880378542e-01 2.034657994125408376e-01
1.020000000000000018e+00 1.749500000000000099e+01 8.772673727751733042e-01 2.088867588900142902e-01
1.030000000000000027e+00 1.751300000000000168e+01 8.737593073923598519e-01 2.143460834727412279e-01
1.040000000000000036e+00 1.753099999999999881e+01 8.700262383688435186e-01 2.198409439098749918e-01
1.050000000000000044e+00 1.754700000000000060e+01 8.660830377619019860e-01 2.253684441672380023e-01
1.060000000000000053e+00 1.755900000000000105e+01 8.619451046568445962e-01 2.309256214273216756e-01
1.070000000000000062e+00 1.756700000000000017e+01 8.576283651670127961e-01 2.365094460892863126e-01
1.080000000000000071e+00 1.757100000000000151e+01 8.531492724337794709e-01 2.421168217689612101e-01
1.090000000000000080e+00 1.757199999999999918e+01 8.485248066265496103e-01 2.477445852988446884e-01
1.100000000000000089e+00 1.757199999999999918e+01 8.437724749427598647e-01 2.533895067281039526e-01
1.110000000000000098e+00 1.757199999999999918e+01 8.389103116078786559e-01 2.590482893225753425e-01
1.120000000000000107e+00 1.757600000000000051e+01 8.339568778754063993e-01 2.647175695647638882e-01
1.129999999999999893e+00 1.758599999999999852e+01 8.289305361624348389e-01 2.703940276758645678e-01
1.139999999999999902e+00 1.760300000000000153e+01 8.238425455553751720e-01 2.760754770301708239e-01
1.149999999999999911e+00 1.762900000000000134e+01 8.187097351666918765e-01 2.817589383059065922e-01
1.159999999999999920e+00 1.766300000000000026e+01 8.135506228038663634e-01 2.874411237079987913e-01
1.169999999999999929e+00 1.770400000000000063e+01 8.083831098766842693e-01 2.931187768998135823e-01
1.179999999999999938e+00 1.774899999999999878e+01 8.032244813972352349e-01 2.987886730031562021e-01
1.189999999999999947e+00 1.779700000000000060e+01 7.980914059799129046e-01 3.044476185982711858e-01
1.199999999999999956e+00 1.784199999999999875e+01 7.929999358414154820e-01 3.100924517238420886e-01
1.209999999999999964e+00 1.788200000000000145e+01 7.879655068007448415e-01 3.157200418769918193e-01
1.219999999999999973e+00 1.791199999999999903e+01 7.830029382792073056e-01 3.213272900132822518e-01
1.229999999999999982e+00 1.792999999999999972e+01 7.781264333004130895e-01 3.269111285467145578e-01
1.239999999999999991e+00 1.793299999999999983e+01 7.733495784902767456e-01 3.324685213497290404e-01
1.250000000000000000e+00 1.792200000000000060e+01 7.686853440770169410e-01 3.379964637532051897e-01
1.260000000000000009e+00 1.789699999999999847e+01 7.641460838911563469e-01 3.434919825464616272e-01
1.270000000000000018e+00 1.785900000000000176e+01 7.597435353655218604e-01 3.489521359772562725e-01
1.280000000000000027e+00 1.781099999999999994e+01 7.554888195352444935e-01 3.543740137517860100e-01
1.290000000000000036e+00 1.775799999999999912e+01 7.513924410377593732e-01 3.597547370346870776e-01
1.300000000000000044e+00 1.770200000000000173e+01 7.474642881128058525e-01 3.650914584490346781e-01
1.310000000000000053e+00 1.764699999999999847e+01 7.437136326024271771e-01 3.703813620763434233e-01
1.320000000000000062e+00 1.759700000000000131e+01 7.401491299509711519e-01 3.756216634565670009e-01
1.330000000000000071e+00 1.755399999999999849e+01 7.367788192050892526e-01 3.808096095880981191e-01
1.340000000000000080e+00 1.751999999999999957e+01 7.336101230137372919e-01 3.859424789277688950e-01
1.350000000000000089e+00 1.749500000000000099e+01 7.306498476281753085e-01 3.910175813908505216e-01
1.360000000000000098e+00 1.747700000000000031e+01 7.279041829019674559e-01 3.960322583510532679e-01
1.370000000000000107e+00 1.746600000000000108e+01 7.253787022909817805e-01 4.009838826405266454e-01
1.379999999999999893e+00 1.745899999999999963e+01 7.230790048585769014e-01 4.058704480327233188e-01
1.389999999999999902e+00 1.745299999999999940e+01 7.210124712410188597e-01 4.106901103396036756e-01
1.399999999999999911e+00 1.744600000000000151e+01 7.191863641215391345e-01 4.154403321549731687e-01
1.409999999999999920e+00 1.743400000000000105e+01 7.176073080032666640e-01 4.201186673610712297e-01
1.419999999999999929e+00 1.741700000000000159e+01 7.162812897720971517e-01 4.247227639189218862e-01
1.429999999999999938e+00 1.739300000000000068e+01 7.152136586966930665e-01 4.292503638683339284e-01
1.439999999999999947e+00 1.736299999999999955e+01 7.144091264284835319e-01 4.336993033279007981e-01
1.449999999999999956e+00 1.732600000000000051e+01 7.138717670016644368e-01 4.380675124950006993e-01
1.459999999999999964e+00 1.728500000000000014e+01 7.136050168331984356e-01 4.423530156457963769e-01
1.469999999999999973e+00 1.724200000000000088e+01 7.136116747228148371e-01 4.465539311352353935e-01
1.479999999999999982e+00 1.719900000000000162e+01 7.138939018530098268e-01 4.506684713970499079e-01
1.489999999999999991e+00 1.715899999999999892e+01 7.144532217890460224e-01 4.546949429437568968e-01
1.500000000000000000e+00 1.712300000000000111e+01 7.152905204789532512e-01 4.586317463666578775e-01
1.510000000000000009e+00 1.709299999999999997e+01 7.164060462535275509e-01 4.624773763358391299e-01
1.520000000000000018e+00 1.706899999999999906e+01 7.177994098263320577e-01 4.662304216001716406e-01
1.530000000000000027e+00 1.705199999999999960e+01 7.194695842936964514e-01 4.698895649873110480e-01
1.540000000000000036e+00 1.703999999999999915e+01 7.214149051347172881e-01 4.734535834036975865e-01
1.550000000000000044e+00 1.703200000000000003e+01 7.236330702112576674e-01 4.769213478345564194e-01
1.560000000000000053e+00 1.702700000000000102e+01 7.261211397679475654e-01 4.802918233438971951e-01
1.570000000000000062e+00 1.702299999999999969e+01 7.288755364321837238e-01 4.835640690745142689e-01
1.580000000000000071e+00 1.701899999999999835e+01 7.318920452141295385e-01 4.867372382479867587e-01
1.590000000000000080e+00 1.701300000000000168e+01 7.351658135067149491e-01 4.898105781646784895e-01
1.600000000000000089e+00 1.700300000000000011e+01 7.386913510856371046e-01 4.927834302037378267e-01
1.610000000000000098e+00 1.699200000000000088e+01 7.424625301093594754e-01 4.956552298230979536e-01
1.620000000000000107e+00 1.697700000000000031e+01 7.464753397245509348e-01 4.984253518949250394e-01
1.629999999999999893e+00 1.696099999999999852e+01 7.507315465333018745e-01 5.010928765716299305e-01
1.639999999999999902e+00 1.694500000000000028e+01 7.552270489374910412e-01 5.036572460167231258e-01
1.649999999999999911e+00 1.692999999999999972e+01 7.599570765038530240e-01 5.061180024206645145e-01
1.659999999999999920e+00 1.691700000000000159e+01 7.649165765595491440e-01 5.084747671043692296e-01
1.669999999999999929e+00 1.690899999999999892e+01 7.701002141921671207e-01 5.107272405192075926e-01
1.679999999999999938e+00 1.690500000000000114e+01 7.755023722497217387e-01 5.128752022470051131e-01
1.689999999999999947e+00 1.690599999999999881e+01 7.811171513406539590e-01 5.149185110000424892e-01
1.699999999999999956e+00 1.691300000000000026e+01 7.869383698338316968e-01 5.168571046210553854e-01
1.709999999999999964e+00 1.692399999999999949e+01 7.929595638585491546e-01 5.186910000832350986e-01
1.719999999999999973e+00 1.693799999999999883e+01 7.991739873045273779e-01 5.204202934902275590e-01
1.729999999999999982e+00 1.695499999999999829e+01 8.055746118219141438e-01 5.220451600761342181e-01
1.739999999999999991e+00 1.697299999999999898e+01 8.121541268212836284e-01 5.235658542055117159e-01
1.750000000000000000e+00 1.699099999999999966e+01 8.189049394736366283e-01 5.249827093733715477e-01
1.760000000000000009e+00 1.700799999999999912e+01 8.258191747104006719e-01 5.262961382051807302e-01
1.770000000000000018e+00 1.702299999999999969e+01 8.328886752234299085e-01 5.275066324568612464e-01
1.780000000000000027e+00 1.703600000000000136e+01 8.401050014650049969e-01 5.286147630147904897e-01
1.790000000000000036e+00 1.704700000000000060e+01 8.474594316478333278e-01 5.296211798958005978e-01
1.800000000000000044e+00 1.705499999999999972e+01 8.549429617450488017e-01 5.305266122471793411e-01
1.810000000000000053e+00 1.706299999999999883e+01 8.625463054902121618e-01 5.313318683466694559e-01
1.820000000000000062e+00 1.706899999999999906e+01 8.702598943773104390e-01 5.320378356024686450e-01
1.830000000000000071e+00 1.707499999999999929e+01 8.780738776607575069e-01 5.326454805532303549e-01
1.840000000000000080e+00 1.708099999999999952e+01 8.859793047834292334e-01 5.331556678613625921e-01
1.850000000000000089e+00 1.708699999999999974e+01 8.939679706109111557e-01 5.335690066734934955e-01
1.860000000000000098e+00 1.709299999999999997e+01 9.020279221272090586e-01 5.338865401013973555e-01
1.870000000000000107e+00 1.709700000000000131e+01 9.101470294400486605e-01 5.341093626881567857e-01
1.879999999999999893e+00 1.710099999999999909e+01 9.183131549790364279e-01 5.342385985011095517e-01
1.889999999999999902e+00 1.710200000000000031e+01 9.265141534956604641e-01 5.342754011318490148e-01
1.899999999999999911e+00 1.710000000000000142e+01 9.347378720632888438e-01 5.342209536962241323e-01
1.909999999999999920e+00 1.709499999999999886e+01 9.429721500771710563e-01 5.340764688343387911e-01
1.919999999999999929e+00 1.708599999999999852e+01 9.512048192544373393e-01 5.338431887105525853e-01
1.929999999999999938e+00 1.707199999999999918e+01 9.594237036340989011e-01 5.335223850134804824e-01
1.939999999999999947e+00 1.705499999999999972e+01 9.676166195770476985e-01 5.331153589559928241e-01
1.949999999999999956e+00 1.703600000000000136e+01 9.757713757660565479e-01 5.326234412752153258e-01
1.959999999999999964e+00 1.701399999999999935e+01 9.838757732057795691e-01 5.320479922325290767e-01
1.969999999999999973e+00 1.699200000000000088e+01 9.919176052227511864e-01 5.313904016135706510e-01
1.979999999999999982e+00 1.696999999999999886e+01 9.998846574653872388e-01 5.306520887282321075e-01
1.989999999999999991e+00 1.694999999999999929e+01 1.007764707903984203e+00 5.298345024106605461e-01
2.000000000000000000e+00 1.693199999999999861e+01 1.015545526830719414e+00 5.289391210192588844e-01
2.009999999999999787e+00 1.691799999999999926e+01 1.023214876859650957e+00 5.279674524366851918e-01
2.020000000000000018e+00 1.690700000000000003e+01 1.030760512926718775e+00 5.269210340698530226e-01
2.029999999999999805e+00 1.689799999999999969e+01 1.038170182289742005e+00 5.258014328499313050e-01
2.040000000000000036e+00 1.689300000000000068e+01 1.045431624528422532e+00 5.246102452323443410e-01
2.049999999999999822e+00 1.688800000000000168e+01 1.052532571544341433e+00 5.233490971967719174e-01
2.060000000000000053e+00 1.688299999999999912e+01 1.059460747560962091e+00 5.220196442471490839e-01
2.069999999999999840e+00 1.687699999999999889e+01 1.066203869123627523e+00 5.206235714116664859e-01
2.080000000000000071e+00 1.686799999999999855e+01 1.072749645099563276e+00 5.191625932427700318e-01
2.089999999999999858e+00 1.685600000000000165e+01 1.079085776677873643e+00 5.176384538171610039e-01
2.100000000000000089e+00 1.684100000000000108e+01 1.085199957369546109e+00 5.160529267357961691e-01
2.109999999999999876e+00 1.682199999999999918e+01 1.091083045974691856e+00 5.144074280138303257e-01
2.120000000000000107e+00 1.680000000000000071e+01 1.096733626967439923e+00 5.127024552588794748e-01
2.129999999999999893e+00 1.677499999999999858e+01 1.102141173351746772e+00 5.109396443541358579e-01
2.140000000000000124e+00 1.674899999999999878e+01 1.107294906688599978e+00 5.091206955277154389e-01
2.149999999999999911e+00 1.672299999999999898e+01 1.112184649758571009e+00 5.072472695668460707e-01
2.160000000000000142e+00 1.669800000000000040e+01 1.116800826561817006e+00 5.053209878178674952e-01
2.169999999999999929e+00 1.667500000000000071e+01 1.121134462318079006e+00 5.033434321862315652e-01
2.180000000000000160e+00 1.665599999999999881e+01 1.125177183466684161e+00 5.013161451365016896e-01
2.189999999999999947e+00 1.664000000000000057e+01 1.128921217666543297e+00 4.992406296923535547e-01
2.200000000000000178e+00 1.662900000000000134e+01 1.132359393796152691e+00 4.971183494365744027e-01
2.209999999999999964e+00 1.662199999999999989e+01 1.135485141953593180e+00 4.949507285110636978e-01
2.220000000000000195e+00 1.661799999999999855e+01 1.138292493456531052e+00 4.927391516168325158e-01
2.229999999999999982e+00 1.661700000000000088e+01 1.140776080842216267e+00 4.904849640140039879e-01
2.240000000000000213e+00 1.661799999999999855e+01 1.142931137867485125e+00 4.881894715218130787e-01
2.250000000000000000e+00 1.662000000000000099e+01 1.144753499508757155e+00 4.858539405186068083e-01
2.259999999999999787e+00 1.662300000000000111e+01 1.146239601962038002e+00 4.834795979418439194e-01
2.270000000000000018e+00 1.662500000000000000e+01 1.147386482642917649e+00 4.810676312880949879e-01
2.279999999999999805e+00 1.662699999999999889e+01 1.148191780186571087e+00 4.786191886130428119e-01
2.290000000000000036e+00 1.662800000000000011e+01 1.148653734447757868e+00 4.761353785314816900e-01
2.299999999999999822e+00 1.662800000000000011e+01 1.148771186500822328e+00 4.736172702173182536e-01
2.310000000000000053e+00 1.662699999999999889e+01 1.148543578639694251e+00 4.710658934035705792e-01
2.319999999999999840e+00 1.662600000000000122e+01 1.147970954377887765e+00 4.684822383823691316e-01
2.330000000000000071e+00 1.662300000000000111e+01 1.147053958448501776e+00 4.658672560049556544e-01
2.339999999999999858e+00 1.661899999999999977e+01 1.145793836804220422e+00 4.632218576816845568e-01
2.350000000000000089e+00 1.661499999999999844e+01 1.144192436617312403e+00 4.605469153820214157e-01
2.359999999999999876e+00 1.660900000000000176e+01 1.142252206279631199e+00 4.578432616345442518e-01
2.370000000000000107e+00 1.660200000000000031e+01 1.139976195402615522e+00 4.551116895269425866e-01
2.379999999999999893e+00 1.659299999999999997e+01 1.137364790447427998e+00 4.523529326584688204e-01
2.390000000000000124e+00 1.658200000000000074e+01 1.134407563611874892e+00 4.495676806984874041e-01
2.399999999999999911e+00 1.657000000000000028e+01 1.131106784040135649e+00 4.467567451648563615e-01
2.410000000000000142e+00 1.655600000000000094e+01 1.127466797251950981e+00 4.439209115119812643e-01
2.419999999999999929e+00 1.654200000000000159e+01 1.123492358465761676e+00 4.410609243027338033e-01
2.430000000000000160e+00 1.652899999999999991e+01 1.119188632598706823e+00 4.381774872084504002e-01
2.439999999999999947e+00 1.651800000000000068e+01 1.114561194266625810e+00 4.352712630089334844e-01
2.450000000000000178e+00 1.651099999999999923e+01 1.109616027784056325e+00 4.323428735924504940e-01
2.459999999999999964e+00 1.650900000000000034e+01 1.104359527164236354e+00 4.293928999557345971e-01
2.470000000000000195e+00 1.651500000000000057e+01 1.098798496119101964e+00 4.264218822039840262e-01
2.479999999999999982e+00 1.653000000000000114e+01 1.092940148059289740e+00 4.234303195508629658e-01
2.490000000000000213e+00 1.655399999999999849e+01 1.086792106094134347e+00 4.204186703185003871e-01
2.500000000000000000e+00 1.658800000000000097e+01 1.080362403031671192e+00 4.173873519374912688e-01
2.509999999999999787e+00 1.663100000000000023e+01 1.073659481378633540e+00 4.143367409468956541e-01
2.520000000000000018e+00 1.668100000000000094e+01 1.066692193340454065e+00 4.112671729942389276e-01
2.529999999999999805e+00 1.673699999999999832e+01 1.059469800821266183e+00 4.081789428355124261e-01
2.540000000000000036e+00 1.679500000000000171e+01 1.052001975423900726e+00 4.050723043351722175e-01
2.549999999999999822e+00 1.685300000000000153e+01 1.044298798449889265e+00 4.019474704661404330e-01
2.560000000000000053e+00 1.690800000000000125e+01 1.036370760899461452e+00 3.988046133098041013e-01
2.569999999999999840e+00 1.695599999999999952e+01 1.028228763471547680e+00 3.956438640560160924e-01
2.580000000000000071e+00 1.699399999999999977e+01 1.019884116563775533e+00 3.924653130030943404e-01
2.589999999999999858e+00 1.702100000000000080e+01 1.011348540272474228e+00 3.892690095578225096e-01
2.600000000000000089e+00 1.703500000000000014e+01 1.002634164392670391e+00 3.860549622354494392e-01
2.609999999999999876e+00 1.703699999999999903e+01 9.937535284180913919e-01 3.828231386596896435e-01
2.620000000000000107e+00 1.702799999999999869e+01 9.847195815411622366e-01 3.795734655627227561e-01
2.629999999999999893e+00 1.700799999999999912e+01 9.755456826530090053e-01 3.763058287851941963e-01
2.640000000000000124e+00 1.698199999999999932e+01 9.662456003434553020e-01 3.730200732762143367e-01
2.649999999999999911e+00 1.695100000000000051e+01 9.568334758602110579e-01 3.697160045454956356e-01
2.660000000000000142e+00 1.691799999999999926e+01 9.473084838905987404e-01 3.663939954964724466e-01
2.669999999999999929e+00 1.688800000000000168e+01 9.376685757494777063e-01 3.630544715654164811e-01
2.680000000000000160e+00 1.686199999999999832e+01 9.279224349620368573e-01 3.596974425348781201e-01
2.689999999999999947e+00 1.684299999999999997e+01 9.180787850995152377e-01 3.563229193397265959e-01
2.700000000000000178e+00 1.683099999999999952e+01 9.081463897791987039e-01 3.529309140671492706e-01
2.709999999999999964e+00 1.682700000000000173e+01 8.981340526644230327e-01 3.495214399566523578e-01
2.720000000000000195e+00 1.682999999999999829e+01 8.880506174645713680e-01 3.460945114000601452e-01
2.729999999999999982e+00 1.683899999999999864e+01 8.779049679350765523e-01 3.426501439415159389e-01
2.740000000000000213e+00 1.685099999999999909e+01 8.677060278774184621e-01 3.391883542774808413e-01
2.750000000000000000e+00 1.686599999999999966e+01 8.574627611391271165e-01 3.357091602567351951e-01
2.759999999999999787e+00 1.688100000000000023e+01 8.471841716137799017e-01 3.322125808803772506e-01
2.770000000000000018e+00 1.689300000000000068e+01 8.368793032410024590e-01 3.286986363018238322e-01
2.779999999999999805e+00 1.690099999999999980e+01 8.265572400064704617e-01 3.251673478268106710e-01
2.790000000000000036e+00 1.690500000000000114e+01 8.162271059419061725e-01 3.216187379133913504e-01
2.799999999999999822e+00 1.690399999999999991e+01 8.058980651250824412e-01 3.180528301719386386e-01
2.810000000000000053e+00 1.689799999999999969e+01 7.955793216798181522e-01 3.144696493651430447e-01
2.819999999999999840e+00 1.688800000000000168e+01 7.852801197759833318e-01 3.108692214080142624e-01
2.830000000000000071e+00 1.687699999999999889e+01 7.750097436294942632e-01 3.072515733678798933e-01
2.839999999999999858e+00 1.686499999999999844e+01 7.647775175023174832e-01 3.036167334643865012e-01
2.850000000000000089e+00 1.685399999999999920e+01 7.545928057024664515e-01 2.999647310694987246e-01
2.859999999999999876e+00 1.684499999999999886e+01 7.444650125840046595e-01 2.962955967075000530e-01
2.870000000000000107e+00 1.684100000000000108e+01 7.344035825470427437e-01 2.926093620549921059e-01
2.879999999999999893e+00 1.684199999999999875e+01 7.244180000377411499e-01 2.889060599408953545e-01
2.890000000000000124e+00 1.684799999999999898e+01 7.145177895483072472e-01 2.851857243464483993e-01
