# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.050	0.000
60.020	0.001	0.000	0.098	0.000
60.030	0.002	0.000	0.146	0.000
60.040	0.004	0.000	0.194	0.000
60.050	0.006	0.000	0.240	0.000
60.060	0.009	0.000	0.286	0.000
60.070	0.012	0.000	0.330	0.000
60.080	0.015	0.000	0.374	0.001
60.090	0.019	0.000	0.416	0.001
60.100	0.024	0.000	0.457	0.001
60.110	0.028	0.000	0.497	0.002
60.120	0.034	0.000	0.535	0.002
60.130	0.039	0.000	0.572	0.003
60.140	0.045	0.000	0.608	0.003
60.150	0.051	0.000	0.643	0.004
60.160	0.058	0.000	0.676	0.005
60.170	0.065	0.000	0.707	0.006
60.180	0.072	0.000	0.738	0.007
60.190	0.080	0.000	0.766	0.008
60.200	0.087	0.000	0.794	0.009
60.210	0.095	0.001	0.819	0.010
60.220	0.104	0.001	0.844	0.012
60.230	0.112	0.001	0.866	0.013
60.240	0.121	0.001	0.887	0.015
60.250	0.130	0.001	0.907	0.017
60.260	0.139	0.001	0.925	0.019
60.270	0.148	0.001	0.941	0.021
60.280	0.158	0.002	0.956	0.023
60.290	0.168	0.002	0.970	0.025
60.300	0.177	0.002	0.982	0.028
60.310	0.187	0.002	0.992	0.030
60.320	0.197	0.003	1.001	0.033
60.330	0.207	0.003	1.009	0.036
60.340	0.217	0.004	1.015	0.039
60.350	0.228	0.004	1.021	0.042
60.360	0.238	0.004	1.024	0.045
60.370	0.248	0.005	1.027	0.049
60.380	0.258	0.005	1.028	0.052
60.390	0.269	0.006	1.028	0.056
60.400	0.279	0.006	1.027	0.059
60.410	0.289	0.007	1.024	0.063
60.420	0.299	0.008	1.020	0.067
60.430	0.310	0.008	1.015	0.071
60.440	0.320	0.009	1.008	0.076
60.450	0.330	0.010	1.000	0.080
60.460	0.340	0.011	0.991	0.084
60.470	0.350	0.012	0.981	0.089
60.480	0.359	0.013	0.969	0.094
60.490	0.369	0.013	0.956	0.098
60.500	0.378	0.014	0.942	0.103
60.510	0.388	0.016	0.926	0.108
