# t	x1	x2	dx1	dx2
60.000	0.000	0.000	0.000	0.000
60.010	0.000	0.000	0.070	0.000
60.020	0.001	0.000	0.140	0.000
60.030	0.003	0.000	0.210	0.000
60.040	0.006	0.000	0.279	0.000
60.050	0.009	0.000	0.348	0.000
60.060	0.013	0.000	0.416	0.000
60.070	0.017	0.000	0.482	0.001
60.080	0.022	0.000	0.547	0.001
60.090	0.028	0.000	0.611	0.001
60.100	0.034	0.000	0.673	0.002
60.110	0.041	0.000	0.733	0.002
60.120	0.049	0.000	0.791	0.003
60.130	0.057	0.000	0.847	0.004
60.140	0.066	0.000	0.901	0.005
60.150	0.075	0.000	0.952	0.006
60.160	0.085	0.000	1.002	0.007
60.170	0.095	0.000	1.050	0.008
60.180	0.106	0.000	1.095	0.010
60.190	0.117	0.001	1.138	0.011
60.200	0.129	0.001	1.179	0.013
60.210	0.141	0.001	1.218	0.015
60.220	0.153	0.001	1.254	0.017
60.230	0.166	0.001	1.287	0.020
60.240	0.179	0.001	1.318	0.022
60.250	0.192	0.002	1.347	0.025
60.260	0.206	0.002	1.372	0.028
60.270	0.220	0.002	1.396	0.031
60.280	0.234	0.002	1.417	0.034
60.290	0.248	0.003	1.435	0.037
60.300	0.262	0.003	1.451	0.041
60.310	0.277	0.004	1.465	0.045
60.320	0.292	0.004	1.478	0.049
60.330	0.307	0.005	1.489	0.053
60.340	0.321	0.005	1.499	0.057
60.350	0.337	0.006	1.507	0.062
60.360	0.352	0.006	1.514	0.067
60.370	0.367	0.007	1.520	0.072
60.380	0.382	0.008	1.524	0.077
60.390	0.397	0.009	1.527	0.082
60.400	0.413	0.010	1.529	0.088
60.410	0.428	0.010	1.528	0.094
60.420	0.443	0.011	1.526	0.099
60.430	0.458	0.012	1.521	0.105
60.440	0.473	0.014	1.514	0.112
60.450	0.489	0.015	1.504	0.118
60.460	0.504	0.016	1.491	0.125
60.470	0.518	0.017	1.474	0.132
60.480	0.533	0.018	1.455	0.138
60.490	0.548	0.020	1.434	0.145
60.500	0.562	0.021	1.410	0.153
60.510	0.576	0.023	1.383	0.160
60.520	0.589	0.025	1.355	0.167
60.530	0.603	0.026	1.324	0.175
60.540	0.616	0.028	1.292	0.183
60.550	0.629	0.030	1.257	0.191
60.560	0.641	0.032	1.222	0.199
60.570	0.653	0.034	1.184	0.207
60.580	0.665	0.036	1.146	0.215
60.590	0.676	0.038	1.106	0.223
60.600	0.687	0.041	1.065	0.231
60.610	0.697	0.043	1.023	0.239
60.620	0.707	0.045	0.981	0.248
60.630	0.717	0.048	0.938	0.256
60.640	0.726	0.050	0.894	0.264
60.650	0.735	0.053	0.850	0.273
60.660	0.743	0.056	0.805	0.281
60.670	0.751	0.059	0.761	0.290
60.680	0.758	0.062	0.717	0.298
60.690	0.765	0.065	0.674	0.306
60.700	0.772	0.068	0.631	0.315
60.710	0.778	0.071	0.589	0.323
60.720	0.784	0.074	0.547	0.331
60.730	0.789	0.078	0.506	0.339
60.740	0.794	0.081	0.464	0.348
60.750	0.798	0.085	0.423	0.356
60.760	0.802	0.088	0.383	0.363
60.770	0.806	0.092	0.342	0.371
60.780	0.809	0.096	0.302	0.379
60.790	0.812	0.099	0.262	0.387
60.800	0.814	0.103	0.222	0.394
60.810	0.816	0.107	0.182	0.401
60.820	0.818	0.111	0.143	0.409
60.830	0.819	0.115	0.104	0.416
60.840	0.820	0.120	0.066	0.422
60.850	0.820	0.124	0.028	0.429
60.860	0.820	0.128	-0.010	0.436
60.870	0.820	0.133	-0.047	0.442
60.880	0.819	0.137	-0.082	0.448
60.890	0.818	0.142	-0.117	0.454
60.900	0.817	0.146	-0.151	0.460
60.910	0.815	0.151	-0.184	0.465
60.920	0.813	0.155	-0.215	0.470
60.930	0.811	0.160	-0.245	0.475
60.940	0.809	0.165	-0.273	0.480
60.950	0.806	0.170	-0.300	0.485
60.960	0.803	0.175	-0.325	0.489
60.970	0.799	0.180	-0.349	0.493
60.980	0.796	0.185	-0.371	0.497
60.990	0.792	0.190	-0.392	0.501
61.000	0.788	0.195	-0.411	0.504
61.010	0.783	0.200	-0.429	0.507
61.020	0.779	0.205	-0.445	0.509
61.030	0.775	0.210	-0.460	0.512
61.040	0.770	0.215	-0.474	0.514
61.050	0.765	0.220	-0.486	0.516
61.060	0.760	0.225	-0.496	0.517
61.070	0.755	0.230	-0.506	0.519
61.080	0.750	0.236	-0.513	0.520
61.090	0.745	0.241	-0.519	0.520
61.100	0.740	0.246	-0.523	0.521
61.110	0.734	0.251	-0.526	0.521
61.120	0.729	0.256	-0.527	0.521
61.130	0.724	0.262	-0.526	0.520
61.140	0.719	0.267	-0.523	0.519
61.150	0.714	0.272	-0.518	0.518
61.160	0.708	0.277	-0.511	0.517
61.170	0.703	0.282	-0.503	0.515
61.180	0.698	0.287	-0.492	0.513
61.190	0.693	0.293	-0.479	0.511
61.200	0.689	0.298	-0.465	0.508
61.210	0.684	0.303	-0.449	0.505
61.220	0.680	0.308	-0.432	0.502
61.230	0.675	0.313	-0.413	0.499
61.240	0.671	0.318	-0.393	0.495
61.250	0.668	0.323	-0.372	0.491
61.260	0.664	0.328	-0.349	0.487
61.270	0.661	0.332	-0.326	0.483
61.280	0.657	0.337	-0.301	0.478
61.290	0.655	0.342	-0.276	0.473
61.300	0.652	0.347	-0.249	0.468
61.310	0.650	0.351	-0.222	0.463
61.320	0.648	0.356	-0.193	0.457
61.330	0.646	0.361	-0.164	0.451
61.340	0.644	0.365	-0.134	0.445
61.350	0.643	0.369	-0.103	0.439
61.360	0.642	0.374	-0.072	0.432
61.370	0.642	0.378	-0.039	0.426
61.380	0.642	0.382	-0.006	0.419
61.390	0.642	0.386	0.028	0.412
61.400	0.642	0.391	0.063	0.405
61.410	0.643	0.395	0.097	0.397
61.420	0.644	0.398	0.132	0.390
61.430	0.646	0.402	0.166	0.382
61.440	0.647	0.406	0.200	0.374
61.450	0.649	0.410	0.232	0.366
61.460	0.652	0.413	0.264	0.358
61.470	0.655	0.417	0.295	0.350
61.480	0.658	0.420	0.324	0.342
61.490	0.661	0.424	0.353	0.334
61.500	0.665	0.427	0.380	0.325
61.510	0.669	0.430	0.406	0.317
61.520	0.673	0.433	0.431	0.308
61.530	0.677	0.436	0.454	0.300
61.540	0.682	0.439	0.477	0.291
61.550	0.687	0.442	0.500	0.282
61.560	0.692	0.445	0.522	0.273
61.570	0.697	0.448	0.543	0.265
61.580	0.703	0.450	0.565	0.256
61.590	0.709	0.453	0.587	0.247
61.600	0.715	0.455	0.608	0.238
61.610	0.721	0.458	0.630	0.229
61.620	0.727	0.460	0.651	0.220
61.630	0.734	0.462	0.671	0.211
61.640	0.741	0.464	0.690	0.202
61.650	0.748	0.466	0.708	0.193
61.660	0.755	0.468	0.725	0.184
61.670	0.762	0.470	0.740	0.176
61.680	0.770	0.471	0.754	0.167
61.690	0.777	0.473	0.766	0.158
61.700	0.785	0.475	0.777	0.149
61.710	0.793	0.476	0.787	0.141
61.720	0.801	0.477	0.795	0.132
61.730	0.809	0.479	0.801	0.124
61.740	0.817	0.480	0.807	0.115
61.750	0.825	0.481	0.812	0.107
61.760	0.833	0.482	0.816	0.098
61.770	0.841	0.483	0.819	0.090
61.780	0.849	0.484	0.822	0.082
61.790	0.858	0.485	0.826	0.074
61.800	0.866	0.485	0.829	0.066
61.810	0.874	0.486	0.832	0.058
61.820	0.883	0.486	0.835	0.050
61.830	0.891	0.487	0.836	0.042
61.840	0.899	0.487	0.837	0.035
61.850	0.908	0.488	0.836	0.027
61.860	0.916	0.488	0.834	0.020
61.870	0.924	0.488	0.831	0.013
61.880	0.933	0.488	0.826	0.006
61.890	0.941	0.488	0.819	-0.002
61.900	0.949	0.488	0.810	-0.008
61.910	0.957	0.488	0.800	-0.015
61.920	0.965	0.488	0.788	-0.022
61.930	0.973	0.488	0.775	-0.028
61.940	0.980	0.487	0.760	-0.035
61.950	0.988	0.487	0.744	-0.041
61.960	0.995	0.486	0.726	-0.047
61.970	1.002	0.486	0.707	-0.053
61.980	1.009	0.485	0.687	-0.059
61.990	1.016	0.485	0.667	-0.065
62.000	1.023	0.484	0.646	-0.071
62.010	1.029	0.483	0.625	-0.076
62.020	1.035	0.483	0.605	-0.082
62.030	1.041	0.482	0.585	-0.087
62.040	1.047	0.481	0.566	-0.092
62.050	1.053	0.480	0.548	-0.097
62.060	1.058	0.479	0.531	-0.102
62.070	1.063	0.478	0.513	-0.107
62.080	1.068	0.477	0.496	-0.112
62.090	1.073	0.476	0.479	-0.116
62.100	1.078	0.474	0.461	-0.121
62.110	1.082	0.473	0.444	-0.125
62.120	1.087	0.472	0.426	-0.129
62.130	1.091	0.471	0.408	-0.133
62.140	1.095	0.469	0.389	-0.137
62.150	1.098	0.468	0.370	-0.141
62.160	1.102	0.466	0.350	-0.145
62.170	1.105	0.465	0.330	-0.149
62.180	1.109	0.463	0.310	-0.152
62.190	1.112	0.462	0.289	-0.156
62.200	1.114	0.460	0.267	-0.159
62.210	1.117	0.459	0.245	-0.162
62.220	1.119	0.457	0.223	-0.165
62.230	1.121	0.455	0.200	-0.168
62.240	1.123	0.454	0.178	-0.171
62.250	1.125	0.452	0.155	-0.174
62.260	1.127	0.450	0.132	-0.177
62.270	1.128	0.448	0.110	-0.179
62.280	1.129	0.447	0.088	-0.182
62.290	1.130	0.445	0.066	-0.184
62.300	1.130	0.443	0.044	-0.187
62.310	1.130	0.441	0.020	-0.189
62.320	1.131	0.439	-0.004	-0.191
62.330	1.130	0.437	-0.030	-0.193
62.340	1.130	0.435	-0.056	-0.195
62.350	1.129	0.433	-0.083	-0.197
62.360	1.128	0.431	-0.111	-0.199
62.370	1.127	0.429	-0.139	-0.201
62.380	1.126	0.427	-0.169	-0.203
62.390	1.124	0.425	-0.199	-0.205
62.400	1.122	0.423	-0.230	-0.206
62.410	1.119	0.421	-0.261	-0.208
62.420	1.116	0.419	-0.293	-0.209
62.430	1.113	0.417	-0.326	-0.211
62.440	1.110	0.415	-0.359	-0.212
62.450	1.106	0.413	-0.392	-0.214
62.460	1.102	0.411	-0.425	-0.215
62.470	1.097	0.408	-0.459	-0.216
62.480	1.093	0.406	-0.493	-0.218
62.490	1.088	0.404	-0.526	-0.219
62.500	1.082	0.402	-0.559	-0.220
62.510	1.076	0.400	-0.592	-0.222
62.520	1.070	0.397	-0.625	-0.223
62.530	1.064	0.395	-0.656	-0.224
62.540	1.057	0.393	-0.688	-0.225
62.550	1.050	0.391	-0.718	-0.227
62.560	1.043	0.388	-0.747	-0.228
62.570	1.035	0.386	-0.775	-0.229
62.580	1.027	0.384	-0.802	-0.230
62.590	1.019	0.382	-0.827	-0.232
62.600	1.011	0.379	-0.850	-0.233
62.610	1.002	0.377	-0.872	-0.235
62.620	0.993	0.375	-0.893	-0.236
62.630	0.984	0.372	-0.911	-0.237
62.640	0.975	0.370	-0.928	-0.239
62.650	0.966	0.367	-0.942	-0.240
62.660	0.956	0.365	-0.955	-0.242
62.670	0.947	0.363	-0.966	-0.243
62.680	0.937	0.360	-0.975	-0.245
62.690	0.927	0.358	-0.982	-0.247
62.700	0.917	0.355	-0.987	-0.248
62.710	0.908	0.353	-0.990	-0.250
62.720	0.898	0.350	-0.991	-0.252
62.730	0.888	0.348	-0.991	-0.254
62.740	0.878	0.345	-0.988	-0.256
62.750	0.868	0.343	-0.985	-0.257
62.760	0.858	0.340	-0.980	-0.259
62.770	0.849	0.337	-0.973	-0.261
62.780	0.839	0.335	-0.966	-0.263
62.790	0.829	0.332	-0.957	-0.265
62.800	0.820	0.329	-0.948	-0.267
62.810	0.810	0.327	-0.939	-0.269
62.820	0.801	0.324	-0.929	-0.272
62.830	0.792	0.321	-0.919	-0.274
62.840	0.782	0.319	-0.909	-0.276
62.850	0.773	0.316	-0.900	-0.278
62.860	0.764	0.313	-0.891	-0.280
62.870	0.755	0.310	-0.882	-0.282
62.880	0.747	0.307	-0.873	-0.284
62.890	0.738	0.304	-0.863	-0.286
62.900	0.729	0.302	-0.853	-0.289
62.910	0.721	0.299	-0.842	-0.291
62.920	0.713	0.296	-0.831	-0.293
62.930	0.704	0.293	-0.818	-0.295
62.940	0.696	0.290	-0.805	-0.297
62.950	0.688	0.287	-0.790	-0.299
62.960	0.681	0.284	-0.775	-0.301
62.970	0.673	0.281	-0.759	-0.304
62.980	0.666	0.278	-0.742	-0.306
62.990	0.658	0.275	-0.724	-0.308
63.000	0.651	0.272	-0.705	-0.310
63.010	0.644	0.269	-0.685	-0.312
63.020	0.637	0.265	-0.665	-0.314
63.030	0.631	0.262	-0.644	-0.316
63.040	0.624	0.259	-0.623	-0.318
63.050	0.618	0.256	-0.602	-0.320
63.060	0.612	0.253	-0.581	-0.321
63.070	0.606	0.250	-0.561	-0.323
63.080	0.601	0.246	-0.541	-0.325
63.090	0.596	0.243	-0.520	-0.326
63.100	0.591	0.240	-0.499	-0.328
63.110	0.586	0.236	-0.477	-0.330
63.120	0.581	0.233	-0.455	-0.331
63.130	0.577	0.230	-0.433	-0.332
63.140	0.572	0.227	-0.411	-0.334
63.150	0.568	0.223	-0.390	-0.335
63.160	0.565	0.220	-0.369	-0.336
63.170	0.561	0.216	-0.348	-0.337
63.180	0.558	0.213	-0.328	-0.338
63.190	0.554	0.210	-0.308	-0.339
63.200	0.551	0.206	-0.289	-0.340
63.210	0.549	0.203	-0.270	-0.340
63.220	0.546	0.200	-0.252	-0.341
63.230	0.543	0.196	-0.234	-0.341
